"""siteid""","""sitename""","""itemid""","""itemname""","""itemengname""","""itemunit""","""monitordate""","""concentration"""
52,林園,38,相對濕度,RH,%,2024-01-10,66
52,林園,143,小時風速值,WS_HR,m/sec,2024-01-10,2.6
53,楠梓,1,二氧化硫,SO2,ppb,2024-01-10,1.1
53,楠梓,2,一氧化碳,CO,ppm,2024-01-10,0.4
53,楠梓,3,臭氧,O3,ppb,2024-01-10,33
53,楠梓,4,懸浮微粒,PM10,μg/m3,2024-01-10,65
53,楠梓,5,氮氧化物,NOx,ppb,2024-01-10,16.4
53,楠梓,6,一氧化氮,NO,ppb,2024-01-10,1.3
53,楠梓,7,二氧化氮,NO2,ppb,2024-01-10,15
53,楠梓,8,總碳氫化物,THC,ppm,2024-01-10,2.23
53,楠梓,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.07
53,楠梓,10,風速,WIND_SPEED,m/sec,2024-01-10,2.4
53,楠梓,14,溫度,AMB_TEMP,℃,2024-01-10,19.5
53,楠梓,31,甲烷,CH4,ppm,2024-01-10,2.15
53,楠梓,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,31.9
53,楠梓,38,相對濕度,RH,%,2024-01-10,72
53,楠梓,143,小時風速值,WS_HR,m/sec,2024-01-10,1.8
54,左營,1,二氧化硫,SO2,ppb,2024-01-10,2.1
54,左營,2,一氧化碳,CO,ppm,2024-01-10,0.45
54,左營,3,臭氧,O3,ppb,2024-01-10,34.1
54,左營,4,懸浮微粒,PM10,μg/m3,2024-01-10,60
54,左營,5,氮氧化物,NOx,ppb,2024-01-10,15.8
54,左營,6,一氧化氮,NO,ppb,2024-01-10,1.7
54,左營,7,二氧化氮,NO2,ppb,2024-01-10,14
54,左營,8,總碳氫化物,THC,ppm,2024-01-10,2.19
54,左營,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.09
54,左營,10,風速,WIND_SPEED,m/sec,2024-01-10,3.2
54,左營,14,溫度,AMB_TEMP,℃,2024-01-10,19.9
54,左營,31,甲烷,CH4,ppm,2024-01-10,2.09
54,左營,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,34.2
54,左營,38,相對濕度,RH,%,2024-01-10,68
54,左營,143,小時風速值,WS_HR,m/sec,2024-01-10,3
56,前金,1,二氧化硫,SO2,ppb,2024-01-10,1.2
56,前金,2,一氧化碳,CO,ppm,2024-01-10,0.44
56,前金,3,臭氧,O3,ppb,2024-01-10,34.9
56,前金,4,懸浮微粒,PM10,μg/m3,2024-01-10,66
56,前金,5,氮氧化物,NOx,ppb,2024-01-10,14.7
56,前金,6,一氧化氮,NO,ppb,2024-01-10,1.1
56,前金,7,二氧化氮,NO2,ppb,2024-01-10,13.6
56,前金,8,總碳氫化物,THC,ppm,2024-01-10,2.2
56,前金,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.11
56,前金,10,風速,WIND_SPEED,m/sec,2024-01-10,3.4
56,前金,14,溫度,AMB_TEMP,℃,2024-01-10,20.3
56,前金,31,甲烷,CH4,ppm,2024-01-10,2.09
56,前金,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,31.4
56,前金,38,相對濕度,RH,%,2024-01-10,71
56,前金,143,小時風速值,WS_HR,m/sec,2024-01-10,3
57,前鎮,1,二氧化硫,SO2,ppb,2024-01-10,1.9
57,前鎮,2,一氧化碳,CO,ppm,2024-01-10,0.49
57,前鎮,3,臭氧,O3,ppb,2024-01-10,32.8
57,前鎮,4,懸浮微粒,PM10,μg/m3,2024-01-10,65
57,前鎮,5,氮氧化物,NOx,ppb,2024-01-10,20.1
57,前鎮,6,一氧化氮,NO,ppb,2024-01-10,2.7
57,前鎮,7,二氧化氮,NO2,ppb,2024-01-10,17.3
57,前鎮,8,總碳氫化物,THC,ppm,2024-01-10,2.21
57,前鎮,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.12
57,前鎮,10,風速,WIND_SPEED,m/sec,2024-01-10,3.2
57,前鎮,14,溫度,AMB_TEMP,℃,2024-01-10,20.7
57,前鎮,31,甲烷,CH4,ppm,2024-01-10,2.09
57,前鎮,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,34
57,前鎮,38,相對濕度,RH,%,2024-01-10,66
57,前鎮,143,小時風速值,WS_HR,m/sec,2024-01-10,2.9
58,小港,1,二氧化硫,SO2,ppb,2024-01-10,1.3
58,小港,2,一氧化碳,CO,ppm,2024-01-10,0.45
58,小港,3,臭氧,O3,ppb,2024-01-10,30.5
58,小港,4,懸浮微粒,PM10,μg/m3,2024-01-10,66
58,小港,5,氮氧化物,NOx,ppb,2024-01-10,22.1
58,小港,6,一氧化氮,NO,ppb,2024-01-10,2.3
58,小港,7,二氧化氮,NO2,ppb,2024-01-10,19.6
58,小港,8,總碳氫化物,THC,ppm,2024-01-10,2.24
58,小港,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.12
58,小港,10,風速,WIND_SPEED,m/sec,2024-01-10,2.3
58,小港,14,溫度,AMB_TEMP,℃,2024-01-10,20.7
58,小港,31,甲烷,CH4,ppm,2024-01-10,2.12
58,小港,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,35.3
58,小港,38,相對濕度,RH,%,2024-01-10,71
58,小港,143,小時風速值,WS_HR,m/sec,2024-01-10,1.8
59,屏東,1,二氧化硫,SO2,ppb,2024-01-10,1
59,屏東,2,一氧化碳,CO,ppm,2024-01-10,0.38
59,屏東,3,臭氧,O3,ppb,2024-01-10,34.6
59,屏東,4,懸浮微粒,PM10,μg/m3,2024-01-10,57
59,屏東,5,氮氧化物,NOx,ppb,2024-01-10,12.9
59,屏東,6,一氧化氮,NO,ppb,2024-01-10,1.2
59,屏東,7,二氧化氮,NO2,ppb,2024-01-10,11.6
59,屏東,8,總碳氫化物,THC,ppm,2024-01-10,2.27
59,屏東,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.11
59,屏東,10,風速,WIND_SPEED,m/sec,2024-01-10,1.2
59,屏東,14,溫度,AMB_TEMP,℃,2024-01-10,20.5
59,屏東,31,甲烷,CH4,ppm,2024-01-10,2.16
59,屏東,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,32.3
59,屏東,38,相對濕度,RH,%,2024-01-10,57
59,屏東,143,小時風速值,WS_HR,m/sec,2024-01-10,1.1
60,潮州,1,二氧化硫,SO2,ppb,2024-01-10,1.2
60,潮州,2,一氧化碳,CO,ppm,2024-01-10,0.45
60,潮州,3,臭氧,O3,ppb,2024-01-10,32.9
60,潮州,4,懸浮微粒,PM10,μg/m3,2024-01-10,65
60,潮州,5,氮氧化物,NOx,ppb,2024-01-10,11.1
60,潮州,6,一氧化氮,NO,ppb,2024-01-10,0.9
60,潮州,7,二氧化氮,NO2,ppb,2024-01-10,10.1
60,潮州,8,總碳氫化物,THC,ppm,2024-01-10,2.36
60,潮州,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.1
60,潮州,10,風速,WIND_SPEED,m/sec,2024-01-10,1.5
60,潮州,14,溫度,AMB_TEMP,℃,2024-01-10,20.7
60,潮州,31,甲烷,CH4,ppm,2024-01-10,2.25
60,潮州,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,33.2
60,潮州,38,相對濕度,RH,%,2024-01-10,73
60,潮州,143,小時風速值,WS_HR,m/sec,2024-01-10,1.1
61,恆春,1,二氧化硫,SO2,ppb,2024-01-10,0.9
61,恆春,2,一氧化碳,CO,ppm,2024-01-10,0.25
61,恆春,3,臭氧,O3,ppb,2024-01-10,50.1
61,恆春,4,懸浮微粒,PM10,μg/m3,2024-01-10,25
61,恆春,5,氮氧化物,NOx,ppb,2024-01-10,2.1
61,恆春,6,一氧化氮,NO,ppb,2024-01-10,0.9
61,恆春,7,二氧化氮,NO2,ppb,2024-01-10,1.1
61,恆春,10,風速,WIND_SPEED,m/sec,2024-01-10,7
61,恆春,14,溫度,AMB_TEMP,℃,2024-01-10,21.1
61,恆春,32,降雨強度,RAIN_INT,㎜,2024-01-10,0.5
61,恆春,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,14.6
61,恆春,38,相對濕度,RH,%,2024-01-10,73
61,恆春,143,小時風速值,WS_HR,m/sec,2024-01-10,6.8
62,臺東,1,二氧化硫,SO2,ppb,2024-01-10,0.9
62,臺東,2,一氧化碳,CO,ppm,2024-01-10,0.3
62,臺東,3,臭氧,O3,ppb,2024-01-10,44.5
62,臺東,4,懸浮微粒,PM10,μg/m3,2024-01-10,32
62,臺東,5,氮氧化物,NOx,ppb,2024-01-10,4.9
62,臺東,6,一氧化氮,NO,ppb,2024-01-10,0.8
62,臺東,7,二氧化氮,NO2,ppb,2024-01-10,4.1
62,臺東,8,總碳氫化物,THC,ppm,2024-01-10,2.1
62,臺東,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.05
62,臺東,10,風速,WIND_SPEED,m/sec,2024-01-10,2.6
62,臺東,14,溫度,AMB_TEMP,℃,2024-01-10,20.7
62,臺東,31,甲烷,CH4,ppm,2024-01-10,2.04
62,臺東,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,17.3
62,臺東,38,相對濕度,RH,%,2024-01-10,66
62,臺東,143,小時風速值,WS_HR,m/sec,2024-01-10,2
63,花蓮,1,二氧化硫,SO2,ppb,2024-01-10,0.4
63,花蓮,2,一氧化碳,CO,ppm,2024-01-10,0.37
63,花蓮,3,臭氧,O3,ppb,2024-01-10,37.3
63,花蓮,4,懸浮微粒,PM10,μg/m3,2024-01-10,32
63,花蓮,5,氮氧化物,NOx,ppb,2024-01-10,7.3
63,花蓮,6,一氧化氮,NO,ppb,2024-01-10,0.8
63,花蓮,7,二氧化氮,NO2,ppb,2024-01-10,6.4
63,花蓮,8,總碳氫化物,THC,ppm,2024-01-10,2.08
63,花蓮,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.05
63,花蓮,10,風速,WIND_SPEED,m/sec,2024-01-10,2.3
63,花蓮,14,溫度,AMB_TEMP,℃,2024-01-10,18.9
63,花蓮,31,甲烷,CH4,ppm,2024-01-10,2.02
63,花蓮,32,降雨強度,RAIN_INT,㎜,2024-01-10,0
63,花蓮,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,20.2
63,花蓮,38,相對濕度,RH,%,2024-01-10,73
63,花蓮,143,小時風速值,WS_HR,m/sec,2024-01-10,1.8
64,陽明,1,二氧化硫,SO2,ppb,2024-01-10,1.1
64,陽明,2,一氧化碳,CO,ppm,2024-01-10,0.37
64,陽明,3,臭氧,O3,ppb,2024-01-10,50.1
64,陽明,4,懸浮微粒,PM10,μg/m3,2024-01-10,35
64,陽明,5,氮氧化物,NOx,ppb,2024-01-10,4.1
64,陽明,6,一氧化氮,NO,ppb,2024-01-10,0.4
64,陽明,7,二氧化氮,NO2,ppb,2024-01-10,3.6
64,陽明,10,風速,WIND_SPEED,m/sec,2024-01-10,5.1
64,陽明,14,溫度,AMB_TEMP,℃,2024-01-10,8.5
64,陽明,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,23.2
64,陽明,38,相對濕度,RH,%,2024-01-10,93
65,宜蘭,1,二氧化硫,SO2,ppb,2024-01-10,1.1
65,宜蘭,2,一氧化碳,CO,ppm,2024-01-10,0.34
65,宜蘭,3,臭氧,O3,ppb,2024-01-10,42.7
65,宜蘭,4,懸浮微粒,PM10,μg/m3,2024-01-10,34
65,宜蘭,5,氮氧化物,NOx,ppb,2024-01-10,5.4
65,宜蘭,6,一氧化氮,NO,ppb,2024-01-10,0.7
65,宜蘭,7,二氧化氮,NO2,ppb,2024-01-10,4.7
65,宜蘭,8,總碳氫化物,THC,ppm,2024-01-10,2.15
65,宜蘭,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.07
65,宜蘭,10,風速,WIND_SPEED,m/sec,2024-01-10,1.7
65,宜蘭,14,溫度,AMB_TEMP,℃,2024-01-10,17.6
65,宜蘭,31,甲烷,CH4,ppm,2024-01-10,2.06
65,宜蘭,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,23.6
65,宜蘭,38,相對濕度,RH,%,2024-01-10,61
65,宜蘭,143,小時風速值,WS_HR,m/sec,2024-01-10,1.3
66,冬山,1,二氧化硫,SO2,ppb,2024-01-10,0.6
66,冬山,2,一氧化碳,CO,ppm,2024-01-10,0.35
66,冬山,3,臭氧,O3,ppb,2024-01-10,38
66,冬山,4,懸浮微粒,PM10,μg/m3,2024-01-10,40
66,冬山,5,氮氧化物,NOx,ppb,2024-01-10,10.6
66,冬山,6,一氧化氮,NO,ppb,2024-01-10,1.7
66,冬山,7,二氧化氮,NO2,ppb,2024-01-10,8.8
66,冬山,10,風速,WIND_SPEED,m/sec,2024-01-10,1.7
66,冬山,14,溫度,AMB_TEMP,℃,2024-01-10,17.3
66,冬山,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,24
66,冬山,38,相對濕度,RH,%,2024-01-10,74
66,冬山,143,小時風速值,WS_HR,m/sec,2024-01-10,1.6
67,三重,1,二氧化硫,SO2,ppb,2024-01-10,1.4
67,三重,2,一氧化碳,CO,ppm,2024-01-10,1.09
67,三重,3,臭氧,O3,ppb,2024-01-10,13.5
67,三重,4,懸浮微粒,PM10,μg/m3,2024-01-10,52
67,三重,5,氮氧化物,NOx,ppb,2024-01-10,84.8
67,三重,6,一氧化氮,NO,ppb,2024-01-10,46.2
67,三重,7,二氧化氮,NO2,ppb,2024-01-10,38.5
67,三重,8,總碳氫化物,THC,ppm,2024-01-10,2.54
67,三重,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.28
67,三重,14,溫度,AMB_TEMP,℃,2024-01-10,17.3
67,三重,31,甲烷,CH4,ppm,2024-01-10,2.25
67,三重,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,33.6
67,三重,38,相對濕度,RH,%,2024-01-10,63
68,中壢,1,二氧化硫,SO2,ppb,2024-01-10,1.3
68,中壢,2,一氧化碳,CO,ppm,2024-01-10,0.75
68,中壢,3,臭氧,O3,ppb,2024-01-10,26.6
68,中壢,4,懸浮微粒,PM10,μg/m3,2024-01-10,49
68,中壢,5,氮氧化物,NOx,ppb,2024-01-10,40.3
68,中壢,6,一氧化氮,NO,ppb,2024-01-10,14
68,中壢,7,二氧化氮,NO2,ppb,2024-01-10,26.3
68,中壢,8,總碳氫化物,THC,ppm,2024-01-10,2.35
68,中壢,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.19
68,中壢,10,風速,WIND_SPEED,m/sec,2024-01-10,1
68,中壢,14,溫度,AMB_TEMP,℃,2024-01-10,15.9
68,中壢,31,甲烷,CH4,ppm,2024-01-10,2.15
68,中壢,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,33.5
68,中壢,38,相對濕度,RH,%,2024-01-10,70
68,中壢,143,小時風速值,WS_HR,m/sec,2024-01-10,0.4
69,竹山,1,二氧化硫,SO2,ppb,2024-01-10,1
69,竹山,2,一氧化碳,CO,ppm,2024-01-10,0.4
69,竹山,3,臭氧,O3,ppb,2024-01-10,26.2
69,竹山,4,懸浮微粒,PM10,μg/m3,2024-01-10,47
69,竹山,5,氮氧化物,NOx,ppb,2024-01-10,15
69,竹山,6,一氧化氮,NO,ppb,2024-01-10,1.3
69,竹山,7,二氧化氮,NO2,ppb,2024-01-10,13.6
69,竹山,8,總碳氫化物,THC,ppm,2024-01-10,2.2
69,竹山,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.13
69,竹山,10,風速,WIND_SPEED,m/sec,2024-01-10,1.4
69,竹山,14,溫度,AMB_TEMP,℃,2024-01-10,17.8
69,竹山,31,甲烷,CH4,ppm,2024-01-10,2.06
69,竹山,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,32.4
69,竹山,38,相對濕度,RH,%,2024-01-10,78
69,竹山,143,小時風速值,WS_HR,m/sec,2024-01-10,1.1
70,永和,1,二氧化硫,SO2,ppb,2024-01-10,1.6
70,永和,2,一氧化碳,CO,ppm,2024-01-10,0.75
70,永和,3,臭氧,O3,ppb,2024-01-10,22.8
70,永和,4,懸浮微粒,PM10,μg/m3,2024-01-10,45
70,永和,5,氮氧化物,NOx,ppb,2024-01-10,28.6
70,永和,6,一氧化氮,NO,ppb,2024-01-10,6.7
70,永和,7,二氧化氮,NO2,ppb,2024-01-10,21.8
70,永和,8,總碳氫化物,THC,ppm,2024-01-10,2.39
70,永和,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.18
70,永和,10,風速,WIND_SPEED,m/sec,2024-01-10,0.7
70,永和,14,溫度,AMB_TEMP,℃,2024-01-10,16.5
70,永和,31,甲烷,CH4,ppm,2024-01-10,2.21
70,永和,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,30
70,永和,38,相對濕度,RH,%,2024-01-10,65
70,永和,143,小時風速值,WS_HR,m/sec,2024-01-10,0.5
71,復興,1,二氧化硫,SO2,ppb,2024-01-10,1
71,復興,2,一氧化碳,CO,ppm,2024-01-10,0.57
71,復興,3,臭氧,O3,ppb,2024-01-10,31.6
71,復興,4,懸浮微粒,PM10,μg/m3,2024-01-10,64
71,復興,5,氮氧化物,NOx,ppb,2024-01-10,21.4
71,復興,6,一氧化氮,NO,ppb,2024-01-10,3
71,復興,7,二氧化氮,NO2,ppb,2024-01-10,18.4
71,復興,8,總碳氫化物,THC,ppm,2024-01-10,2.31
71,復興,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.16
71,復興,10,風速,WIND_SPEED,m/sec,2024-01-10,1.5
71,復興,14,溫度,AMB_TEMP,℃,2024-01-10,20.4
71,復興,31,甲烷,CH4,ppm,2024-01-10,2.16
71,復興,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,32.8
71,復興,38,相對濕度,RH,%,2024-01-10,65
71,復興,143,小時風速值,WS_HR,m/sec,2024-01-10,0.6
72,埔里,1,二氧化硫,SO2,ppb,2024-01-10,1.1
72,埔里,2,一氧化碳,CO,ppm,2024-01-10,0.36
72,埔里,3,臭氧,O3,ppb,2024-01-10,27.2
72,埔里,4,懸浮微粒,PM10,μg/m3,2024-01-10,29
72,埔里,5,氮氧化物,NOx,ppb,2024-01-10,9.2
72,埔里,6,一氧化氮,NO,ppb,2024-01-10,2.8
72,埔里,7,二氧化氮,NO2,ppb,2024-01-10,6.3
72,埔里,8,總碳氫化物,THC,ppm,2024-01-10,2.25
72,埔里,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.09
72,埔里,10,風速,WIND_SPEED,m/sec,2024-01-10,1.4
77,金門,31,甲烷,CH4,ppm,2024-01-10,2.27
77,金門,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,39.6
77,金門,38,相對濕度,RH,%,2024-01-10,69
77,金門,143,小時風速值,WS_HR,m/sec,2024-01-10,1
78,馬公,1,二氧化硫,SO2,ppb,2024-01-10,0.4
78,馬公,2,一氧化碳,CO,ppm,2024-01-10,0.28
78,馬公,3,臭氧,O3,ppb,2024-01-10,50.8
78,馬公,4,懸浮微粒,PM10,μg/m3,2024-01-10,22
78,馬公,5,氮氧化物,NOx,ppb,2024-01-10,4.1
78,馬公,6,一氧化氮,NO,ppb,2024-01-10,0.5
78,馬公,7,二氧化氮,NO2,ppb,2024-01-10,3.6
78,馬公,8,總碳氫化物,THC,ppm,2024-01-10,2.04
78,馬公,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.03
78,馬公,10,風速,WIND_SPEED,m/sec,2024-01-10,5.5
78,馬公,14,溫度,AMB_TEMP,℃,2024-01-10,19.5
78,馬公,31,甲烷,CH4,ppm,2024-01-10,2.02
78,馬公,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,17.2
78,馬公,38,相對濕度,RH,%,2024-01-10,66
78,馬公,143,小時風速值,WS_HR,m/sec,2024-01-10,4.8
80,關山,1,二氧化硫,SO2,ppb,2024-01-10,0.9
80,關山,2,一氧化碳,CO,ppm,2024-01-10,0.3
80,關山,3,臭氧,O3,ppb,2024-01-10,35.6
80,關山,4,懸浮微粒,PM10,μg/m3,2024-01-10,22
80,關山,5,氮氧化物,NOx,ppb,2024-01-10,5
80,關山,6,一氧化氮,NO,ppb,2024-01-10,0.5
80,關山,7,二氧化氮,NO2,ppb,2024-01-10,4.4
80,關山,10,風速,WIND_SPEED,m/sec,2024-01-10,1.6
80,關山,14,溫度,AMB_TEMP,℃,2024-01-10,18.3
80,關山,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,10.5
80,關山,38,相對濕度,RH,%,2024-01-10,79
80,關山,143,小時風速值,WS_HR,m/sec,2024-01-10,1.3
83,麥寮,1,二氧化硫,SO2,ppb,2024-01-10,1.9
83,麥寮,2,一氧化碳,CO,ppm,2024-01-10,0.36
83,麥寮,3,臭氧,O3,ppb,2024-01-10,46.1
83,麥寮,4,懸浮微粒,PM10,μg/m3,2024-01-10,66
83,麥寮,5,氮氧化物,NOx,ppb,2024-01-10,7.5
83,麥寮,6,一氧化氮,NO,ppb,2024-01-10,1.2
83,麥寮,7,二氧化氮,NO2,ppb,2024-01-10,6.2
83,麥寮,8,總碳氫化物,THC,ppm,2024-01-10,2.17
83,麥寮,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.04
83,麥寮,10,風速,WIND_SPEED,m/sec,2024-01-10,6.2
83,麥寮,14,溫度,AMB_TEMP,℃,2024-01-10,19
83,麥寮,31,甲烷,CH4,ppm,2024-01-10,2.13
83,麥寮,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,24.2
83,麥寮,38,相對濕度,RH,%,2024-01-10,67
83,麥寮,143,小時風速值,WS_HR,m/sec,2024-01-10,5.7
84,富貴角,1,二氧化硫,SO2,ppb,2024-01-10,0.2
72,埔里,14,溫度,AMB_TEMP,℃,2024-01-10,17.6
84,富貴角,2,一氧化碳,CO,ppm,2024-01-10,0.31
84,富貴角,3,臭氧,O3,ppb,2024-01-10,56.8
84,富貴角,4,懸浮微粒,PM10,μg/m3,2024-01-10,66
84,富貴角,5,氮氧化物,NOx,ppb,2024-01-10,4.4
84,富貴角,6,一氧化氮,NO,ppb,2024-01-10,0.1
84,富貴角,7,二氧化氮,NO2,ppb,2024-01-10,4.2
84,富貴角,8,總碳氫化物,THC,ppm,2024-01-10,2.12
84,富貴角,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.04
84,富貴角,10,風速,WIND_SPEED,m/sec,2024-01-10,7.1
84,富貴角,14,溫度,AMB_TEMP,℃,2024-01-10,16.1
84,富貴角,31,甲烷,CH4,ppm,2024-01-10,2.06
84,富貴角,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,32.5
84,富貴角,38,相對濕度,RH,%,2024-01-10,64
84,富貴角,143,小時風速值,WS_HR,m/sec,2024-01-10,6.9
85,大城,1,二氧化硫,SO2,ppb,2024-01-10,0.8
85,大城,2,一氧化碳,CO,ppm,2024-01-10,0.28
85,大城,3,臭氧,O3,ppb,2024-01-10,50
85,大城,4,懸浮微粒,PM10,μg/m3,2024-01-10,41
85,大城,5,氮氧化物,NOx,ppb,2024-01-10,6.9
85,大城,6,一氧化氮,NO,ppb,2024-01-10,1.6
85,大城,7,二氧化氮,NO2,ppb,2024-01-10,5.2
85,大城,8,總碳氫化物,THC,ppm,2024-01-10,2.15
85,大城,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.04
85,大城,10,風速,WIND_SPEED,m/sec,2024-01-10,8.3
85,大城,14,溫度,AMB_TEMP,℃,2024-01-10,19.2
85,大城,31,甲烷,CH4,ppm,2024-01-10,2.11
85,大城,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,20.7
85,大城,38,相對濕度,RH,%,2024-01-10,69
85,大城,143,小時風速值,WS_HR,m/sec,2024-01-10,8.2
72,埔里,31,甲烷,CH4,ppm,2024-01-10,2.15
72,埔里,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,18.5
72,埔里,38,相對濕度,RH,%,2024-01-10,76
72,埔里,143,小時風速值,WS_HR,m/sec,2024-01-10,1
75,馬祖,1,二氧化硫,SO2,ppb,2024-01-10,1.1
75,馬祖,2,一氧化碳,CO,ppm,2024-01-10,0.39
75,馬祖,3,臭氧,O3,ppb,2024-01-10,49.4
75,馬祖,4,懸浮微粒,PM10,μg/m3,2024-01-10,69
75,馬祖,5,氮氧化物,NOx,ppb,2024-01-10,9.2
75,馬祖,6,一氧化氮,NO,ppb,2024-01-10,0.5
75,馬祖,7,二氧化氮,NO2,ppb,2024-01-10,8.6
75,馬祖,8,總碳氫化物,THC,ppm,2024-01-10,2.18
75,馬祖,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.05
75,馬祖,10,風速,WIND_SPEED,m/sec,2024-01-10,1.6
75,馬祖,14,溫度,AMB_TEMP,℃,2024-01-10,14
75,馬祖,31,甲烷,CH4,ppm,2024-01-10,2.13
75,馬祖,33,細懸浮微粒,PM2.5,μg/m3,2024-01-10,46.3
75,馬祖,38,相對濕度,RH,%,2024-01-10,69
75,馬祖,143,小時風速值,WS_HR,m/sec,2024-01-10,1.2
77,金門,1,二氧化硫,SO2,ppb,2024-01-10,1.8
77,金門,2,一氧化碳,CO,ppm,2024-01-10,0.52
77,金門,3,臭氧,O3,ppb,2024-01-10,41.8
77,金門,4,懸浮微粒,PM10,μg/m3,2024-01-10,55
77,金門,5,氮氧化物,NOx,ppb,2024-01-10,13.3
77,金門,6,一氧化氮,NO,ppb,2024-01-10,1.6
77,金門,7,二氧化氮,NO2,ppb,2024-01-10,11.7
77,金門,8,總碳氫化物,THC,ppm,2024-01-10,2.44
77,金門,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-10,0.16
77,金門,10,風速,WIND_SPEED,m/sec,2024-01-10,1.5
77,金門,14,溫度,AMB_TEMP,℃,2024-01-10,16.5
48,橋頭,8,總碳氫化物,THC,ppm,2024-01-11,2.33
78,馬公,4,懸浮微粒,PM10,μg/m3,2024-01-11,29
78,馬公,5,氮氧化物,NOx,ppb,2024-01-11,4.4
78,馬公,6,一氧化氮,NO,ppb,2024-01-11,0.8
78,馬公,7,二氧化氮,NO2,ppb,2024-01-11,3.5
78,馬公,8,總碳氫化物,THC,ppm,2024-01-11,2.06
78,馬公,9,非甲烷碳氫化合物,NMHC,ppm,2024-01-11,0.03
78,馬公,10,風速,WIND_SPEED,m/sec,2024-01-11,4.9
78,馬公,14,溫度,AMB_TEMP,℃,2024-01-11,17.6
78,馬公,31,甲烷,CH4,ppm,2024-01-11,2.02
78,馬公,33,細懸浮微粒,PM2.5,μg/m3,2024-01-11,21.7
78,馬公,38,相對濕度,RH,%,2024-01-11,61
78,馬公,143,小時風速值,WS_HR,m/sec,2024-01-11,4.4
80,關山,1,二氧化硫,SO2,ppb,2024-01-11,0.6
80,關山,2,一氧化碳,CO,ppm,2024-01-11,0.32
80,關山,3,臭氧,O3,ppb,2024-01-11,39.3
80,關山,4,懸浮微粒,PM10,μg/m3,2024-01-11,41
80,關山,5,氮氧化物,NOx,ppb,2024-01-11,5.7
80,關山,6,一氧化氮,NO,ppb,2024-01-11,0.8
80,關山,7,二氧化氮,NO2,ppb,2024-01-11,4.8
80,關山,10,風速,WIND_SPEED,m/sec,2024-01-11,1.3
80,關山,14,溫度,AMB_TEMP,℃,2024-01-11,15.6
80,關山,33,細懸浮微粒,PM2.5,μg/m3,2024-01-11,19.6
80,關山,38,相對濕度,RH,%,2024-01-11,67
80,關山,143,小時風速值,WS_HR,m/sec,2024-01-11,1.1
83,麥寮,1,二氧化硫,SO2,ppb,2024-01-11,2.5
83,麥寮,2,一氧化碳,CO,ppm,2024-01-11,0.41
83,麥寮,3,臭氧,O3,ppb,2024-01-11,42.4
83,麥寮,4,懸浮微粒,PM10,μg/m3,2024-01-11,62
